column,dtype,count,missing,missing_ratio,mean,std,min,q25,q50,q75,max,skewness,kurtosis,infinity_count,zero_count,negative_count
 Bwd IAT Mean,float64,225745,0,0.0,947632.220446362,4586373.976128273,0.0,0.0,10009.4,265583.75,120000000.0,14.21406057644497,268.8594844040463,0,72777,0
 Bwd IAT Std,float64,225745,0,0.0,1610306.2431688516,5475777.673100954,0.0,0.0,14703.71894,517792.0452,76700000.0,4.500657539271026,20.317541982540238,0,101977,0
 Bwd IAT Max,int64,225745,0,0.0,4567514.461542891,16178651.193533175,0.0,0.0,33365.0,1094045.0,120000000.0,4.359112374855204,18.127873946829553,0,72777,0
 Bwd IAT Min,int64,225745,0,0.0,225781.7441095041,4019289.758684514,0.0,0.0,3.0,47.0,120000000.0,20.773656524871015,467.91957841660036,0,75080,0
Fwd PSH Flags,int64,225745,0,0.0,0.0332233272054752,0.1792196418306087,0.0,0.0,0.0,0.0,1.0,5.209036280805065,25.134281653188587,0,218245,0
 Bwd PSH Flags,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 Fwd URG Flags,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 Bwd URG Flags,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 Fwd Header Length,int64,225745,0,0.0,111.5227181111431,375.7907268029726,0.0,64.0,72.0,100.0,39396.0,54.4108765678505,4174.265766311709,0,54,0
 Bwd Header Length,int64,225745,0,0.0,106.78902301269132,511.7657947610004,0.0,20.0,92.0,120.0,58852.0,56.27634393397796,4643.730262756059,0,55793,0
Fwd Packets/s,float64,225745,0,0.0,12615.082673248557,110670.13571589773,0.0,0.424684173,2.315615274,32.87274959,3000000.0,13.330720967215624,212.9001317002433,0,36,0
 Bwd Packets/s,float64,225745,0,0.0,1641.6927499822327,19895.934192448974,0.0,0.035273471,1.483289997,21.02474613,2000000.0,56.1750911015837,4280.733473094679,0,55804,0
 Min Packet Length,int64,225745,0,0.0,8.072595184832444,15.767713347450883,0.0,0.0,0.0,6.0,337.0,3.7894099400022454,31.756134549912698,0,120861,0
 Max Packet Length,int64,225745,0,0.0,3226.0453387671932,3813.1348498844277,0.0,6.0,513.0,5840.0,11680.0,0.7549664216676758,-0.8288717401421861,0,5030,0
 Packet Length Mean,float64,225745,0,0.0,515.0021370290679,559.0644948095963,0.0,6.0,110.3333333,1162.7,1936.833333,0.47854488421881647,-1.4777372078895663,0,5030,0
 Packet Length Std,float64,225745,0,0.0,1085.5932074544223,1269.5587141859457,0.0,0.0,154.0308116,2131.87096,4731.522394,0.7154909260047039,-0.8500407757112547,0,75239,0
 Packet Length Variance,float64,225745,0,0.0,2789905.5452141496,4115940.962771325,0.0,0.0,23725.49091,4544873.789,22400000.0,1.6865147022803255,2.484027310068352,0,75239,0
FIN Flag Count,int64,225745,0,0.0,0.0026711555073202064,0.05161426388746182,0.0,0.0,0.0,0.0,1.0,19.27115542043963,369.38070378692424,0,225142,0
 SYN Flag Count,int64,225745,0,0.0,0.0332233272054752,0.1792196418306087,0.0,0.0,0.0,0.0,1.0,5.209036280805065,25.134281653188587,0,218245,0
 RST Flag Count,int64,225745,0,0.0,0.00011960397793971074,0.010935730546520242,0.0,0.0,0.0,0.0,1.0,91.42230098887792,8356.111149518216,0,225718,0
 PSH Flag Count,int64,225745,0,0.0,0.35116170900795146,0.4773344450709074,0.0,0.0,0.0,1.0,1.0,0.6236281968818982,-1.6111021457786578,0,146472,0
 ACK Flag Count,int64,225745,0,0.0,0.5044630002879354,0.4999811886354741,0.0,0.0,1.0,1.0,1.0,-0.017852830986132724,-1.9996989929453275,0,111865,0
 URG Flag Count,int64,225745,0,0.0,0.1407517331502359,0.34776603990048255,0.0,0.0,0.0,0.0,1.0,2.066052509095815,2.268593068985243,0,193971,0
 CWE Flag Count,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 ECE Flag Count,int64,225745,0,0.0,0.00011960397793971074,0.010935730546520242,0.0,0.0,0.0,0.0,1.0,91.42230098887792,8356.111149518216,0,225718,0
 Down/Up Ratio,int64,225745,0,0.0,1.0058207269263992,1.4307811128931063,0.0,0.0,1.0,1.0,7.0,2.243589224023643,4.815527841683398,0,97309,0
 Average Packet Size,float64,225745,0,0.0,574.5688431715975,626.0962023713608,0.0,7.5,141.0,1291.888889,2528.0,0.5259763420589613,-1.388694938428682,0,5030,0
 Avg Fwd Segment Size,float64,225745,0,0.0,164.82671500740437,504.89296453736137,0.0,6.0,8.666666667,32.0,3867.0,3.314519221894812,9.618718705557413,0,5422,0
 Avg Bwd Segment Size,float64,225745,0,0.0,890.5368490131427,1120.3249207798244,0.0,0.0,92.0,1934.5,5800.5,0.6756726718414088,-1.299654751535759,0,59683,0
 Fwd Header Length.1,int64,225745,0,0.0,111.5227181111431,375.7907268029726,0.0,64.0,72.0,100.0,39396.0,54.4108765678505,4174.265766311709,0,54,0
Fwd Avg Bytes/Bulk,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 Fwd Avg Packets/Bulk,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 Fwd Avg Bulk Rate,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 Bwd Avg Bytes/Bulk,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
 Bwd Avg Packets/Bulk,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
Bwd Avg Bulk Rate,int64,225745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,225745,0
Subflow Fwd Packets,int64,225745,0,0.0,4.874916387959866,15.422873551647712,1.0,2.0,3.0,5.0,1932.0,59.63700562725224,5296.222871729686,0,0,0
 Subflow Fwd Bytes,int64,225745,0,0.0,939.4633458105384,3249.4034840923896,0.0,26.0,30.0,63.0,183012.0,7.522298434360469,171.8982431435515,0,5422,0
 Subflow Bwd Packets,int64,225745,0,0.0,4.572774590799353,21.75535579690998,0.0,1.0,4.0,5.0,2942.0,66.21179476656579,6622.884655090161,0,55793,0
 Subflow Bwd Bytes,int64,225745,0,0.0,5960.4774546501585,39218.33744613414,0.0,0.0,164.0,11601.0,5172346.0,69.59724711597474,6813.510220188634,0,59683,0
Init_Win_bytes_forward,int64,225745,0,0.0,4247.436922190967,8037.781019131721,-1.0,229.0,256.0,8192.0,65535.0,4.3062282967132575,25.583811352429002,0,587,32925
 Init_Win_bytes_backward,int64,225745,0,0.0,601.0486345212519,4319.72033893088,-1.0,-1.0,126.0,229.0,65535.0,11.394222809975066,144.5223737624819,0,18588,88299
 act_data_pkt_fwd,int64,225745,0,0.0,3.3114974861015747,12.270017500874566,0.0,1.0,2.0,4.0,1931.0,79.2605560408877,9428.294783401732,0,34640,0
 min_seg_size_forward,int64,225745,0,0.0,21.4827526634034,4.166798724338097,0.0,20.0,20.0,20.0,52.0,2.554868261708296,5.6394108693831395,0,54,0
Active Mean,float64,225745,0,0.0,184826.09269310167,797925.0418095827,0.0,0.0,0.0,1878.0,100000000.0,15.186004346125088,1227.3679477164476,0,145540,0
 Active Std,float64,225745,0,0.0,12934.35755132976,210273.67001321373,0.0,0.0,0.0,0.0,39500000.0,77.5387243882323,11912.229258934478,0,220059,0
 Active Max,int64,225745,0,0.0,208084.86863053445,900234.9869915592,0.0,0.0,0.0,1878.0,100000000.0,15.137283548296251,933.4223385916895,0,145540,0
 Active Min,int64,225745,0,0.0,177620.0888524663,784260.2204809656,0.0,0.0,0.0,1862.0,100000000.0,15.443657819814604,1300.0998650347785,0,145540,0
Idle Mean,float64,225745,0,0.0,10322143.418774217,21853028.149107907,0.0,0.0,0.0,8239725.0,120000000.0,2.493538982330302,5.389393525165191,0,145481,0
 Idle Std,float64,225745,0,0.0,3611942.9274481377,12756893.458257632,0.0,0.0,0.0,0.0,65300000.0,3.357915575793624,9.639326201536676,0,203206,0
 Idle Max,int64,225745,0,0.0,12878128.943883585,26921263.645750124,0.0,0.0,0.0,8253838.0,120000000.0,2.0795728102370257,2.654541513968082,0,145481,0
 Idle Min,int64,225745,0,0.0,7755355.09294558,19831094.4504528,0.0,0.0,0.0,7422849.0,120000000.0,3.3915544177848607,10.449625840485872,0,145481,0
