column,dtype,count,missing,missing_ratio,mean,std,min,q25,q50,q75,max,skewness,kurtosis,infinity_count,zero_count,negative_count
 Fwd IAT Min,int64,529918,0,0.0,1466087.650043969,10029215.858981363,0.0,1.0,3.0,49.0,119987020.0,7.91609053423785,66.8611735751792,0,131721,0
Bwd IAT Total,int64,529918,0,0.0,9134728.468721576,27688209.79114835,0.0,0.0,3.0,63969.75,119999643.0,3.068777608228492,8.031295782245358,0,229092,0
 Bwd IAT Mean,float64,529918,0,0.0,1817322.4793752653,9714902.35974629,0.0,0.0,3.0,12521.0625,119974145.0,8.005255140575004,70.65835699470867,0,229092,0
 Bwd IAT Std,float64,529918,0,0.0,809394.9599629454,3598336.370536414,0.0,0.0,0.0,396.45865952590003,84418013.7826341,8.70914166998534,107.43691716763215,0,391396,0
 Bwd IAT Max,int64,529918,0,0.0,3372631.544365355,12902128.100362502,0.0,0.0,3.0,36706.0,119974145.0,5.247378762537262,30.383150535772227,0,229092,0
 Bwd IAT Min,int64,529918,0,0.0,1245436.8390600055,9456426.938371997,0.0,0.0,1.0,4.0,119974145.0,8.694163207581594,80.41787374845204,0,231638,0
Fwd PSH Flags,int64,529918,0,0.0,0.06413822515936428,0.24499923776270874,0.0,0.0,0.0,0.0,1.0,3.5580798033740915,10.659972119698924,0,495930,0
 Bwd PSH Flags,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 Fwd URG Flags,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 Bwd URG Flags,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 Fwd Header Length,int64,529918,0,0.0,-13203.509307100343,3609255.6911458354,-1929349973.0,40.0,64.0,108.0,4644908.0,-403.43124810070617,185054.30667230298,0,323,23
 Bwd Header Length,int64,529918,0,0.0,-3055.5560747134464,620991.4189372918,-167770490.0,20.0,40.0,80.0,5838440.0,-209.29052613686608,48375.34509795138,0,77324,17
Fwd Packets/s,float64,529918,0,0.0,60230.15219635737,228973.7488790563,0.0,9.7108355933,63.202136248,10989.010989011,3000000.0,5.634736708986152,39.015387044757276,0,452,0
 Bwd Packets/s,float64,529918,0,0.0,6009.861410771859,35396.93978994522,0.0,0.24979407795,28.31003260435,4807.6923076923,2000000.0,23.250484683336104,761.6538050533127,0,77544,0
 Min Packet Length,int64,529918,0,0.0,19.652797225231073,24.999796439318416,0.0,0.0,6.0,40.0,1359.0,7.139708953788559,293.7464618213927,0,223807,0
 Max Packet Length,int64,529918,0,0.0,447.30852131839265,840.4359575931721,0.0,6.0,94.0,250.0,23360.0,3.2754255486678043,25.947784019120967,0,57608,0
 Packet Length Mean,float64,529918,0,0.0,102.62441283224733,160.2146636938937,0.0,6.0,60.0,99.2,2456.0,3.5603733254154903,16.2846016917845,0,57608,0
 Packet Length Std,float64,529918,0,0.0,135.20190526566734,235.83657821539953,0.0,2.19089023,28.4815729903,112.0059522228,4414.547151258,2.2746016097107304,5.714822380884716,0,132111,0
 Packet Length Variance,float64,529918,0,0.0,73898.34185427072,209922.41505974616,0.0,4.8,811.2,12545.3333333333,19488226.5506803,9.29599651415483,379.2093149749211,0,132111,0
FIN Flag Count,int64,529918,0,0.0,0.02294694650870512,0.14973451994736933,0.0,0.0,0.0,0.0,1.0,6.3720089949136405,38.60264432414324,0,517758,0
 SYN Flag Count,int64,529918,0,0.0,0.06413822515936428,0.24499923776270874,0.0,0.0,0.0,0.0,1.0,3.5580798033740915,10.659972119698924,0,495930,0
 RST Flag Count,int64,529918,0,0.0,0.0001358700780120698,0.011655551196658384,0.0,0.0,0.0,0.0,1.0,85.77303776831049,7355.041767173407,0,529846,0
 PSH Flag Count,int64,529918,0,0.0,0.24862714608675304,0.4322175850721492,0.0,0.0,0.0,0.0,1.0,1.1631817460571725,-0.647010667581128,0,398166,0
 ACK Flag Count,int64,529918,0,0.0,0.30650025098222744,0.46104039762846905,0.0,0.0,0.0,1.0,1.0,0.8394079144326269,-1.2953992422575606,0,367498,0
 URG Flag Count,int64,529918,0,0.0,0.11999214972882596,0.32495266270260437,0.0,0.0,0.0,0.0,1.0,2.3388593361867933,3.4702760918617526,0,466332,0
 CWE Flag Count,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 ECE Flag Count,int64,529918,0,0.0,0.00013775716242890408,0.011736202337944647,0.0,0.0,0.0,0.0,1.0,85.18328416903039,7254.219280470112,0,529845,0
 Down/Up Ratio,int64,529918,0,0.0,0.6389026226699225,0.5526892201876858,0.0,0.0,1.0,1.0,108.0,14.177076358506596,2689.2311900809764,0,201162,0
 Average Packet Size,float64,529918,0,0.0,116.61373062497253,166.16665875946953,0.0,9.0,75.75,126.5,3684.0,3.5713991608970574,18.440716831239662,0,57608,0
 Avg Fwd Segment Size,float64,529918,0,0.0,50.74407841574989,91.96471257067014,0.0,6.0,38.0,53.0,4638.9234693878,10.298317068310977,185.46613435412416,0,62342,0
 Avg Bwd Segment Size,float64,529918,0,0.0,164.76933693042858,276.9877427788654,0.0,0.0,81.0,164.0,2976.3218390805,3.1953274703128494,12.222579556728821,0,132893,0
 Fwd Header Length.1,int64,529918,0,0.0,-13203.509307100343,3609255.6911458354,-1929349973.0,40.0,64.0,108.0,4644908.0,-403.43124810070617,185054.30667230298,0,323,23
Fwd Avg Bytes/Bulk,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 Fwd Avg Packets/Bulk,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 Fwd Avg Bulk Rate,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 Bwd Avg Bytes/Bulk,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
 Bwd Avg Packets/Bulk,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
Bwd Avg Bulk Rate,int64,529918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,529918,0
Subflow Fwd Packets,int64,529918,0,0.0,10.390315105355922,892.4127910937714,1.0,2.0,2.0,4.0,219759.0,224.94572029913743,51592.25574182832,0,0,0
 Subflow Fwd Bytes,int64,529918,0,0.0,532.4195498171415,6228.642389821857,0.0,18.0,68.0,187.0,1323378.0,149.52965507790302,27906.810068869236,0,62342,0
 Subflow Bwd Packets,int64,529918,0,0.0,11.517104533154185,1173.318787928069,0.0,1.0,2.0,3.0,291922.0,226.14463379953318,52247.99103056739,0,77316,0
 Subflow Bwd Bytes,int64,529918,0,0.0,17898.405674085425,2675469.5460472046,0.0,0.0,144.0,392.0,655453030.0,223.72525363211756,50908.43065263661,0,132893,0
Init_Win_bytes_forward,int64,529918,0,0.0,9079.723966726928,18175.30523670528,-1.0,-1.0,115.0,8192.0,65535.0,2.213015570794497,3.8258816785589276,0,12072,224495
 Init_Win_bytes_backward,int64,529918,0,0.0,3055.8755675406383,10137.092146731913,-1.0,-1.0,-1.0,252.0,65535.0,3.8593766845173905,15.673532253589086,0,14607,299094
 act_data_pkt_fwd,int64,529918,0,0.0,7.412509105182311,851.7623509055294,0.0,0.0,1.0,3.0,213557.0,225.58009897308315,51841.04174909308,0,166401,0
 min_seg_size_forward,int64,529918,0,0.0,-3614.576106114531,552632.7678354273,-83885313.0,20.0,32.0,32.0,126.0,-151.77958853514605,23035.13043751662,0,329,23
Active Mean,float64,529918,0,0.0,68434.81562392224,587232.2106178865,0.0,0.0,0.0,0.0,101659665.0,38.09288296148365,3443.407965231675,0,454330,0
 Active Std,float64,529918,0,0.0,43219.29953038628,397145.5048546447,0.0,0.0,0.0,0.0,64349504.5029073,38.81134096813799,3449.392613726692,0,486135,0
 Active Max,int64,529918,0,0.0,145390.66175710203,1028605.837846531,0.0,0.0,0.0,0.0,101659665.0,24.678625183471905,1192.90159627681,0,454330,0
 Active Min,int64,529918,0,0.0,43803.68815741303,499367.728296769,0.0,0.0,0.0,0.0,101659665.0,50.98684613539601,5971.173189639836,0,454330,0
Idle Mean,float64,529918,0,0.0,3463917.939009176,12970567.220420979,0.0,0.0,0.0,0.0,119999735.0,5.224331203868737,30.389621818725214,0,453897,0
 Idle Std,float64,529918,0,0.0,202440.76221246368,2170148.6722496487,0.0,0.0,0.0,0.0,75145023.2323283,15.235854772455259,282.7619663062926,0,485959,0
 Idle Max,int64,529918,0,0.0,3620657.4861525744,13406489.22147745,0.0,0.0,0.0,0.0,119999735.0,5.014356811739839,27.616842524697812,0,453897,0
 Idle Min,int64,529918,0,0.0,3274066.3248464856,12732155.045367507,0.0,0.0,0.0,0.0,119999735.0,5.45919558774774,32.93193263444895,0,453897,0
